min,CH5,CH14,CH15,CH40,CH42
0.00845,86.9739,-0.491943,-9.31E-08,0,0
0.00846667,86.9739,-0.489502,-9.31E-08,0,0
0.00848333,86.9434,-0.486908,-9.31E-08,0,0
0.0085,86.9739,-0.483551,-0.00152597,0,0
0.00851667,86.8823,-0.479889,-0.00305185,0,0
0.00853333,86.8518,-0.477295,-0.00305185,0,0
0.00855,86.8823,-0.472717,-0.00152597,0,0
0.00856667,86.9128,-0.469818,-0.00152597,0,0
0.00858333,86.7908,-0.466461,-0.00305185,0,0
0.0086,86.8518,-0.462494,-9.31E-08,0,0
0.00861667,86.8823,-0.458984,-0.00305185,0,0
0.00863333,86.8823,-0.455475,-0.00457773,0,0
0.00865,86.9128,-0.452728,-0.00152597,0,0
0.00866667,86.9128,-0.449219,-0.00152597,0,0
0.00868333,87.0044,-0.445251,-0.00305185,0,0
0.0087,87.0654,-0.440826,-0.00457773,0,0
0.00871667,87.1265,-0.435944,-0.00457773,0,0
0.00873333,87.3096,-0.432892,0.00305166,0,0
0.00875,87.4316,-0.428619,-9.31E-08,0,0
0.00876667,87.6147,-0.425415,-9.31E-08,0,0
0.00878333,87.6453,-0.42099,-0.00152597,0,0
0.0088,87.8894,-0.418396,-0.00152597,0,0
0.00881667,88.042,-0.413818,-0.00152597,0,0
0.00883333,88.2556,-0.411224,-0.00305185,0,0
0.00885,88.4082,-0.408173,-0.00305185,0,0
0.00886667,88.6218,-0.404053,-0.00152597,0,0
0.00888333,88.7744,-0.401306,-0.00152597,0,0
0.0089,89.1101,-0.398865,-0.00457773,0,0
0.00891667,89.3542,-0.395508,-9.31E-08,0,0
0.00893333,89.5984,-0.391693,-0.00152597,0,0
0.00895,89.8425,-0.388794,-0.00305185,0,0
0.00896667,90.0562,-0.384674,-9.31E-08,0,0
0.00898333,90.3613,-0.381927,-0.00305185,0,0
0.009,90.636,-0.377197,-0.00305185,0,0
0.00901667,90.8801,-0.372467,-0.00305185,0,0
0.00903333,91.1853,-0.36911,-9.31E-08,0,0
0.00905,91.521,-0.364685,-0.00305185,0,0
0.00906667,91.7957,-0.359955,-0.00610361,0,0
0.00908333,92.0703,-0.357361,-0.00457773,0,0
0.0091,92.3755,-0.352783,-0.00457773,0,0
0.00911667,92.7112,-0.349884,-0.00305185,0,0
0.00913333,92.9553,-0.346375,-9.31E-08,0,0
0.00915,93.3826,-0.342712,-0.00152597,0,0
0.00916667,93.6877,-0.340729,-0.00152597,0,0
0.00918333,93.9929,-0.337372,-0.00305185,0,0
0.0092,94.3591,-0.333099,-0.00152597,0,0
0.00921667,94.6948,-0.328369,-0.00152597,0,0
0.00923333,95.0916,-0.323334,-9.31E-08,0,0
0.00925,95.4272,-0.319519,-0.00305185,0,0
0.00926667,95.824,-0.31601,-0.00152597,0,0
0.00928333,96.2817,-0.310974,-0.00152597,0,0
0.0093,96.7395,-0.308533,-0.00457773,0,0
0.00931667,97.1973,-0.305023,-0.00305185,0,0
0.00933333,97.6245,-0.301361,-0.00305185,0,0
0.00935,98.1433,-0.299225,-0.00152597,0,0
0.00936667,98.6926,-0.296173,-9.31E-08,0,0
0.00938333,99.2419,-0.294037,-0.00152597,0,0
0.0094,99.8218,-0.291443,-0.00305185,0,0
0.00941667,100.463,-0.288086,-0.00305185,0,0
0.00943333,101.073,-0.285797,-0.00152597,0,0
0.00945,101.744,-0.281677,-0.00305185,0,0
0.00946667,102.507,-0.278625,-9.31E-08,0,0
0.00948333,103.179,-0.274353,-0.00457773,0,0
0.0095,103.972,-0.271759,-0.00305185,0,0
0.00951667,104.674,-0.26886,-0.00457773,0,0
0.00953333,105.559,-0.26474,-0.00152597,0,0
0.00955,106.414,-0.261078,-0.00457773,0,0
0.00956667,107.238,-0.257263,-0.00152597,0,0
0.00958333,108.153,-0.253906,-0.00152597,0,0
0.0096,109.008,-0.250092,-0.00305185,0,0
0.00961667,110.076,-0.247498,-0.00152597,0,0
0.00963333,110.991,-0.243988,-0.00152597,0,0
0.00965,111.998,-0.241699,-0.00457773,0,0
0.00966667,112.914,-0.238953,-0.00305185,0,0
0.00968333,113.951,-0.236816,-0.00152597,0,0
0.0097,115.02,-0.23468,-9.31E-08,0,0
0.00971667,116.118,-0.230255,-0.00152597,0,0
0.00973333,117.186,-0.228119,-9.31E-08,0,0
0.00975,118.254,-0.224609,-9.31E-08,0,0
0.00976667,119.414,-0.2211,-0.00152597,0,0
0.00978333,120.482,-0.215759,-0.00152597,0,0
0.0098,121.611,-0.211029,-0.00457773,0,0
0.00981667,122.618,-0.20752,-9.31E-08,0,0
0.00983333,123.778,-0.203552,-0.00610361,0,0
0.00985,124.846,-0.198517,-9.31E-08,0,0
0.00986667,125.945,-0.193787,-0.00152597,0,0
0.00988333,126.982,-0.191193,-0.00457773,0,0
0.0099,128.051,-0.186615,-0.00305185,0,0
0.00991667,129.027,-0.183716,-0.00457773,0,0
0.00993333,130.004,-0.180511,-0.00152597,0,0
0.00995,131.102,-0.177917,-0.00152597,0,0
0.00996667,132.079,-0.175629,-0.00305185,0,0
0.00998333,133.086,-0.173187,-0.00152597,0,0
0.01,134.001,-0.170746,-0.00305185,0,0
0.0100167,134.856,-0.166931,-0.00152597,0,0
0.0100333,135.68,-0.165863,-0.00457773,0,0
0.01005,136.534,-0.165558,0.00152579,0,0
0.0100667,137.358,-0.165253,-0.00152597,0,0
0.0100833,138.091,-0.152283,-0.00152597,0,0
0.0101,138.854,-0.149078,-0.00457773,0,0
0.0101167,139.556,-0.146484,-9.31E-08,0,0
0.0101333,140.197,-0.144806,-0.00305185,0,0
0.01015,140.807,-0.14389,-0.00152597,0,0
0.0101667,141.387,-0.143585,-0.00152597,0,0
0.0101833,141.906,-0.142517,0.00152579,0,0
0.0102,142.363,-0.141602,-0.00457773,0,0
0.0102167,142.852,-0.141296,-0.00152597,0,0
0.0102333,143.248,-0.13916,-0.00152597,0,0
0.01025,143.676,-0.13916,-0.00152597,0,0
0.0102667,144.011,-0.138855,0.00152579,0,0
0.0102833,144.316,-0.138702,-0.00152597,0,0
0.0103,144.622,-0.137634,-0.00305185,0,0
0.0103167,144.805,-0.136566,-0.00305185,0,0
0.0103333,145.11,-0.134125,-0.00152597,0,0
0.01035,145.171,-0.13031,-0.00152597,0,0
0.0103667,145.323,-0.127563,-0.00305185,0,0
0.0103833,145.446,-0.124359,-0.00610361,0,0
0.0104,145.537,-0.12085,-9.31E-08,0,0
0.0104167,145.598,-0.11795,-9.31E-08,0,0
0.0104333,145.568,-0.114746,-0.00152597,0,0
0.01045,145.598,-0.112305,-0.00305185,0,0
0.0104667,145.537,-0.109558,-0.00457773,0,0
0.0104833,145.476,-0.107422,-9.31E-08,0,0
0.0105,145.415,-0.107117,-9.31E-08,0,0
0.0105167,145.232,-0.107727,-0.00152597,0,0
0.0105333,145.171,-0.107269,-0.00152597,0,0
0.01055,145.018,-0.107117,-0.00305185,0,0
0.0105667,144.866,-0.106659,-0.00305185,0,0
0.0105833,144.622,-0.107269,-0.00457773,0,0
0.0106,144.438,-0.107422,0.00152579,0,0
0.0106167,144.194,-0.106812,-0.00305185,0,0
0.0106333,143.889,-0.104675,-0.00457773,0,0
0.01065,143.645,-0.103302,-0.00152597,0,0
0.0106667,143.401,-0.100861,-0.00305185,0,0
0.0106833,143.096,-0.0982666,-0.00457773,0,0
0.0107,142.76,-0.0965881,-0.00152597,0,0
0.0107167,142.455,-0.0935364,-0.00305185,0,0
0.0107333,142.028,-0.0909424,-9.31E-08,0,0
0.01075,141.844,-0.0886536,-0.00152597,0,0
0.0107667,141.387,-0.0872803,-0.00152597,0,0
0.0107833,141.082,-0.0863647,-0.00152597,0,0
0.0108,140.746,-0.0854492,0.00152579,0,0
0.0108167,140.319,-0.085144,-0.00152597,0,0
0.0108333,139.922,-0.085144,-0.00305185,0,0
0.01085,139.586,-0.0852966,-0.00152597,0,0
0.0108667,139.159,-0.0874329,-0.00305185,0,0
0.0108833,138.854,-0.0874329,-0.00152597,0,0
0.0109,138.427,-0.0874329,-0.00305185,0,0
0.0109167,137.938,-0.0875854,-0.00152597,0,0
0.0109333,137.542,-0.0875854,-9.31E-08,0,0
0.01095,137.175,-0.087738,-0.00152597,0,0
0.0109667,136.718,-0.0874329,-0.00305185,0,0
0.0109833,136.321,-0.0863647,-0.00457773,0,0
0.011,135.863,-0.0852966,-0.00152597,0,0
0.0110167,135.527,-0.0840759,-0.00457773,0,0
0.0110333,135.039,-0.0827026,-0.00152597,0,0
0.01105,134.703,-0.08255,-9.31E-08,0,0
0.0110667,134.276,-0.0823975,-0.00152597,0,0
0.0110833,133.788,-0.0828552,-0.00457773,0,0
0.0111,133.422,-0.0827026,0.00152579,0,0
0.0111167,132.933,-0.0827026,-0.00457773,0,0
0.0111333,132.506,-0.0827026,-0.00457773,0,0
0.01115,132.079,-0.0828552,-0.00152597,0,0
0.0111667,131.652,-0.08255,-0.00305185,0,0
0.0111833,131.224,-0.0827026,-0.00305185,0,0
0.0112,130.858,-0.0827026,-9.31E-08,0,0
0.0112167,130.37,-0.0828552,-9.31E-08,0,0
0.0112333,129.943,-0.0827026,-0.00152597,0,0
0.01125,129.637,-0.0827026,-9.31E-08,0,0
0.0112667,129.18,-0.0823975,-0.00305185,0,0
0.0112833,128.691,-0.0828552,-0.00152597,0,0
0.0113,128.234,-0.0823975,0.00152579,0,0
0.0113167,127.806,-0.0823975,-0.00152597,0,0
0.0113333,127.44,-0.0827026,-0.00305185,0,0
0.01135,127.043,-0.0827026,-0.00152597,0,0
0.0113667,126.647,-0.08255,-0.00305185,0,0
0.0113833,126.219,-0.0822449,-0.00152597,0,0
0.0114,125.792,-0.0827026,-0.00152597,0,0
0.0114167,125.365,-0.0828552,-0.00457773,0,0
0.0114333,124.968,-0.0828552,-0.00152597,0,0
0.01145,124.572,-0.0828552,-0.00610361,0,0
0.0114667,124.114,-0.0828552,-0.00152597,0,0
0.0114833,123.687,-0.08255,-0.00152597,0,0
0.0115,123.29,-0.0802612,-0.00305185,0,0
0.0115167,122.832,-0.0801086,-0.00152597,0,0
0.0115333,122.344,-0.0804138,-0.00152597,0,0
0.01155,122.039,-0.0790405,-9.31E-08,0,0
0.0115667,121.642,-0.0778198,-0.00152597,0,0
0.0115833,121.154,-0.0779724,-9.31E-08,0,0
0.0116,120.757,-0.0756836,-0.00305185,0,0
0.0116167,120.33,-0.0740051,-0.00152597,0,0
0.0116333,119.933,-0.0730896,-9.31E-08,0,0
0.01165,119.567,-0.0727844,-0.00305185,0,0
0.0116667,119.139,-0.0715637,-0.00457773,0,0
0.0116833,118.712,-0.0706482,-0.00152597,0,0
0.0117,118.285,-0.0708008,-0.00457773,0,0
0.0117167,117.858,-0.0701904,-0.00152597,0,0
0.0117333,117.552,-0.0701904,0.00305166,0,0
0.01175,117.064,-0.0683594,-0.00152597,0,0
0.0117667,116.729,-0.0682068,-0.00305185,0,0
0.0117833,116.271,-0.0682068,-0.00457773,0,0
0.0118,115.874,-0.0679016,-0.00152597,0,0
0.0118167,115.569,-0.0682068,-0.00305185,0,0
0.0118333,115.142,-0.0682068,-0.00305185,0,0
0.01185,114.714,-0.0679016,-0.00305185,0,0
0.0118667,114.379,-0.0680542,-0.00152597,0,0
0.0118833,114.012,-0.0680542,-0.00152597,0,0
0.0119,113.616,-0.0680542,-9.31E-08,0,0
0.0119167,113.311,-0.0680542,-9.31E-08,0,0
0.0119333,112.975,-0.0701904,-0.00305185,0,0
0.01195,112.578,-0.0704956,-0.00305185,0,0
0.0119667,112.303,-0.0701904,0.00152579,0,0
0.0119833,111.998,-0.0708008,-0.00305185,0,0
0.012,111.693,-0.070343,-9.31E-08,0,0
0.0120167,111.479,-0.0691223,-0.00305185,0,0
0.0120333,111.083,-0.0680542,-0.00305185,0,0
0.01205,110.778,-0.0679016,-0.00305185,0,0
0.0120667,110.503,-0.0680542,-0.00152597,0,0
0.0120833,110.106,-0.0679016,0.00152579,0,0
0.0121,109.893,-0.0665283,-0.00152597,0,0
0.0121167,109.648,-0.0657654,-0.00457773,0,0
0.0121333,109.343,-0.0656128,-0.00305185,0,0
0.01215,109.099,-0.0656128,-9.31E-08,0,0
0.0121667,108.824,-0.0657654,-0.00305185,0,0
0.0121833,108.58,-0.0656128,-0.00305185,0,0
0.0122,108.367,-0.065918,-9.31E-08,0,0
0.0122167,108.031,-0.0654602,-0.00305185,0,0
0.0122333,107.817,-0.0656128,-0.00457773,0,0
0.01225,107.512,-0.0653076,-0.00152597,0,0
0.0122667,107.329,-0.0657654,-0.00457773,0,0
0.0122833,107.146,-0.0657654,-0.00305185,0,0
0.0123,106.871,-0.0654602,0.00152579,0,0
0.0123167,106.688,-0.0654602,-0.00457773,0,0
0.0123333,106.444,-0.0639343,-0.00457773,0,0
0.01235,106.261,-0.0631714,-9.31E-08,0,0
0.0123667,106.017,-0.0630188,-0.00152597,0,0
0.0123833,105.773,-0.0631714,0.00152579,0,0
0.0124,105.529,-0.0610352,-0.00152597,0,0
0.0124167,105.254,-0.0593567,-9.31E-08,0,0
0.0124333,105.01,-0.0579834,-0.00457773,0,0
0.01245,104.949,-0.058136,-0.00305185,0,0
0.0124667,104.735,-0.0566101,-0.00305185,0,0
0.0124833,104.43,-0.0561523,-0.00152597,0,0
0.0125,104.277,-0.0558472,-9.31E-08,0,0
0.0125167,104.033,-0.0559998,-0.00305185,0,0
0.0125333,103.789,-0.0556946,-0.00610361,0,0
0.01255,103.667,-0.0558472,-0.00457773,0,0
0.0125667,103.514,-0.0558472,-9.31E-08,0,0
0.0125833,103.179,-0.0561523,-0.00152597,0,0
0.0126,103.057,-0.0561523,-9.31E-08,0,0
0.0126167,102.812,-0.0544739,-9.31E-08,0,0
0.0126333,102.568,-0.0535583,-0.00457773,0,0
0.01265,102.416,-0.0534058,-0.00305185,0,0
0.0126667,102.172,-0.0512695,-0.00305185,0,0
0.0126833,101.958,-0.0511169,-0.00305185,0,0
0.0127,101.744,-0.0495911,-9.31E-08,0,0
0.0127167,101.592,-0.0486755,-0.00305185,0,0
0.0127333,101.439,-0.0483704,-0.00152597,0,0
0.01275,101.165,-0.0482178,-0.00152597,0,0
0.0127667,100.951,-0.0485229,-9.31E-08,0,0
0.0127833,100.707,-0.0488281,-0.00152597,0,0
0.0128,100.524,-0.0486755,-0.00152597,0,0
0.0128167,100.371,-0.0483704,-0.00152597,0,0
0.0128333,100.157,-0.0509644,0.00152579,0,0
0.01285,99.9744,-0.0509644,-0.00610361,0,0
0.0128667,99.7913,-0.0488281,-0.00457773,0,0
0.0128833,99.5776,-0.0485229,-0.00152597,0,0
0.0129,99.364,-0.0486755,-0.00305185,0,0
0.0129167,99.1504,-0.0460815,-0.00457773,0,0
0.0129333,99.0588,-0.045929,-0.00305185,0,0
0.01295,98.8452,-0.0437927,-0.00305185,0,0
0.0129667,98.6926,-0.0436401,-0.00610361,0,0
0.0129833,98.418,-0.0415039,-0.00152597,0,0
0.013,98.2654,-0.0413513,-0.00457773,0,0
0.0130167,98.1128,-0.039978,-9.31E-08,0,0
0.0130333,97.9297,-0.0386047,-0.00610361,0,0
0.01305,97.8076,-0.037384,0.00305166,0,0
0.0130667,97.5635,-0.0366211,-0.00305185,0,0
0.0130833,97.3804,-0.0364685,-9.31E-08,0,0
0.0131,97.2583,-0.0340271,-0.00457773,0,0
0.0131167,97.2278,-0.0341797,-0.00305185,0,0
0.0131333,97.0142,-0.0338745,-0.00152597,0,0
0.01315,96.9226,-0.0338745,-0.00152597,0,0
0.0131667,96.7395,-0.0338745,-0.00152597,0,0
0.0131833,96.6174,-0.0338745,-9.31E-08,0,0
0.0132,96.4343,-0.0337219,-0.00305185,0,0
0.0132167,96.3428,-0.0337219,-0.00152597,0,0
0.0132333,96.2207,-0.0338745,-0.00457773,0,0
0.01325,96.0986,-0.0325012,0.00152579,0,0
0.0132667,95.9766,-0.0311279,-0.00305185,0,0
0.0132833,95.7935,-0.0312805,-9.31E-08,0,0
0.0133,95.7019,-0.0314331,-0.00305185,0,0
0.0133167,95.6104,-0.0315857,-0.00152597,0,0
0.0133333,95.4578,-0.0291443,-0.00305185,0,0
0.01335,95.3662,-0.0294495,-9.31E-08,0,0
0.0133667,95.2747,-0.0289917,0.00152579,0,0
0.0133833,95.1831,-0.0289917,-9.31E-08,0,0
0.0134,95.0916,-0.0292969,-0.00152597,145.598,0
0.0134167,94.9695,-0.0312805,-0.00152597,145.598,0
0.0134333,94.8779,-0.0311279,-0.00152597,145.598,0
0.01345,94.7864,-0.0314331,-0.00457773,145.598,0
0.0134667,94.7253,-0.0317383,-0.00305185,145.598,0
0.0134833,94.6643,-0.0315857,-9.31E-08,145.598,0
0.0135,94.6033,-0.0317383,-0.00152597,145.598,0
0.0135167,94.5422,-0.0328064,-0.00305185,145.598,0
0.0135333,94.4507,-0.0338745,-9.31E-08,145.598,0
0.01355,94.3591,-0.0361633,-0.00305185,145.598,0
0.0135667,94.2981,-0.0376892,-0.00457773,145.598,0
0.0135833,94.2676,-0.0387573,-0.00610361,145.598,0
0.0136,94.2065,-0.0386047,-0.00305185,145.598,0
0.0136167,94.2371,-0.0390625,-0.00152597,145.598,0
0.0136333,94.1455,-0.0389099,-0.00305185,145.598,0
0.01365,94.115,-0.0367737,-0.00305185,145.598,0
0.0136667,94.054,-0.0361633,-0.00152597,145.598,0
0.0136833,94.0845,-0.0340271,-0.00305185,145.598,0
0.0137,93.9624,-0.0338745,-9.31E-08,145.598,0
0.0137167,93.9929,-0.0315857,0.00152579,145.598,0
0.0137333,93.9624,-0.0315857,0.00152579,145.598,0
0.01375,93.9929,-0.0292969,-0.00305185,145.598,0
0.0137667,93.9624,-0.0289917,-0.00152597,145.598,0
0.0137833,93.9319,-0.0280762,-0.00610361,145.598,0
0.0138,93.9929,-0.0268555,-0.00152597,145.598,0
0.0138167,93.9014,-0.0244141,-0.00152597,145.598,0
0.0138333,93.9319,-0.0244141,-0.00152597,145.598,0
0.01385,94.054,-0.0216675,-9.31E-08,145.598,0
0.0138667,94.054,-0.0215149,-9.31E-08,145.598,0
0.0138833,94.0234,-0.0192261,-9.31E-08,145.598,0
0.0139,94.115,-0.0192261,-0.00152597,145.598,0
0.0139167,94.115,-0.0177002,-0.00305185,145.598,0
0.0139333,94.115,-0.0169373,-0.00457773,145.598,0
0.01395,94.176,-0.0166321,-9.31E-08,145.598,0
0.0139667,94.2676,-0.0143433,-0.00610361,145.598,0
0.0139833,94.2676,-0.0146484,-0.00610361,145.598,0
0.014,94.2676,-0.0141907,-0.00305185,145.598,0
0.0140167,94.2676,-0.0128174,-9.31E-08,145.598,0
0.0140333,94.3896,-0.0119019,-0.00305185,145.598,0
0.01405,94.3896,-0.012207,-0.00305185,145.598,0
0.0140667,94.4812,-0.0119019,-0.00152597,145.598,0
0.0140833,94.4812,-0.0120544,-0.00305185,145.598,0
0.0141,94.6033,-0.0119019,-9.31E-08,145.598,0
0.0141167,94.6338,-0.0120544,-0.00457773,145.598,0
0.0141333,94.6643,-0.0119019,-0.00152597,145.598,0
0.01415,94.7253,-0.0115967,-9.31E-08,145.598,0
0.0141667,94.7864,-0.00946045,-9.31E-08,145.598,0
0.0141833,94.7559,-0.00930786,0.00152579,145.598,0
0.0142,94.8474,-0.00930786,-0.00457773,145.598,0
0.0142167,94.8474,-0.00808716,-0.00152597,145.598,0
0.0142333,94.9084,-0.00701904,-0.00152597,145.598,0
0.01425,95,-0.00701904,-0.00152597,145.598,0
0.0142667,95,-0.00473022,-0.00305185,145.598,0
0.0142833,95.0916,-0.00442505,-9.31E-08,145.598,0
0.0143,95.1526,-0.00427246,-0.00152597,145.598,0
0.0143167,95.1526,-0.00244141,-0.00305185,145.598,0
0.0143333,95.1831,-0.00228882,-0.00305185,145.598,0
0.01435,95.3052,-0.00457764,-0.00305185,145.598,0
0.0143667,95.2747,-0.00457764,-0.00152597,145.598,0
0.0143833,95.3967,-0.00579834,-0.00305185,145.598,0
0.0144,95.5493,-0.00671387,-0.00152597,145.598,0
0.0144167,95.6409,-0.00915527,-0.00305185,145.598,0
0.0144333,95.7019,-0.0117493,-0.00152597,145.598,0
0.01445,95.824,-0.0135803,-0.00305185,145.598,0
0.0144667,95.9766,-0.0146484,-0.00305185,145.598,0
0.0144833,96.1292,-0.0143433,-0.00152597,145.598,0
0.0145,96.2817,-0.0143433,-0.00152597,145.598,0
0.0145167,96.4343,-0.0120544,-0.00305185,145.598,0
0.0145333,96.5869,-0.0119019,-0.00152597,145.598,0
0.01455,96.77,-0.00946045,-9.31E-08,145.598,0
0.0145667,96.9531,-0.00793457,-0.00305185,145.598,0
0.0145833,97.2583,-0.00701904,-9.31E-08,145.598,0
0.0146,97.4109,-0.00473022,-0.00457773,145.598,0
0.0146167,97.6855,-0.00213623,-0.00152597,145.598,0
0.0146333,97.9297,-0.00183105,-0.00152597,145.598,0
0.01465,98.2654,-0.00198364,-0.00152597,145.598,0
0.0146667,98.54,-0.00228882,-0.00305185,145.598,0
0.0146833,98.7842,-0.00198364,-0.00610361,145.598,0
0.0147,99.1504,-0.00350952,-0.00152597,145.598,0
0.0147167,99.5471,-0.00427246,-9.31E-08,145.598,0
0.0147333,99.8523,-0.00473022,-0.00457773,145.598,0
0.01475,100.28,-0.00427246,0.00152579,145.598,0
0.0147667,100.646,-0.00488281,-0.00457773,145.598,0
0.0147833,101.012,-0.00671387,-0.00457773,145.598,0
0.0148,101.439,-0.00701904,-0.00305185,145.598,0
0.0148167,101.866,-0.00701904,-0.00457773,145.598,0
0.0148333,102.355,-0.00732422,-0.00457773,145.598,0
0.01485,102.843,-0.00717163,-9.31E-08,145.598,0
0.0148667,103.301,-0.00701904,-0.00305185,145.598,0
0.0148833,103.728,-0.00686646,-0.00152597,145.598,0
0.0149,104.155,-0.00488281,-0.00610361,145.598,0
0.0149167,104.613,-0.00427246,-0.00305185,145.598,0
0.0149333,105.162,-0.00457764,-9.31E-08,145.598,0
0.01495,105.559,-0.00442505,-0.00305185,145.598,0
0.0149667,106.108,-0.00442505,-0.00305185,145.598,0
0.0149833,106.505,-0.00244141,-0.00457773,145.598,0
0.015,107.054,-0.00183105,-0.00457773,145.598,0
0.0150167,107.451,-0.00213623,-0.00152597,145.598,0
0.0150333,107.97,-0.00213623,-0.00305185,145.598,0
0.01505,108.428,-0.000762939,-0.00305185,145.598,0
0.0150667,108.855,0.000152588,-0.00305185,145.598,0
0.0150833,109.252,0,-0.00457773,145.598,0
0.0151,109.771,0.00198364,-9.31E-08,145.598,0
0.0151167,110.167,0.00244141,-0.00610361,145.598,0
0.0151333,110.594,0.00274658,-0.00305185,145.598,0
0.01515,110.991,0.00274658,-0.00305185,145.598,0
0.0151667,111.357,0.00518799,-0.00152597,145.598,0
0.0151833,111.754,0.00518799,-0.00152597,145.598,0
0.0152,112.151,0.00640869,-0.00152597,145.598,0
0.0152167,112.456,0.00732422,-9.31E-08,145.598,0
0.0152333,112.853,0.00991821,-0.00305185,145.598,0
0.01525,113.097,0.0112915,-0.00152597,145.598,0
0.0152667,113.372,0.0138855,-0.00152597,145.598,0
0.0152833,113.738,0.0172424,-0.00305185,145.598,0
0.0153,113.982,0.020752,-0.00152597,145.598,0
0.0153167,114.287,0.0236511,-0.00457773,145.598,0
0.0153333,114.501,0.0268555,-0.00152597,145.598,0
0.01535,114.714,0.0294495,-0.00152597,145.598,0
0.0153667,114.958,0.0318909,-0.00152597,145.598,0
0.0153833,115.203,0.0344849,-0.00457773,145.598,0
0.0154,115.355,0.0354004,-0.00152597,145.598,0
0.0154167,115.569,0.0366211,-0.00457773,145.598,0
0.0154333,115.66,0.0393677,-9.31E-08,145.598,0
0.01545,115.782,0.0401306,-0.00305185,145.598,0
0.0154667,115.935,0.0410461,-0.00305185,145.598,0
0.0154833,116.057,0.0411987,-0.00457773,145.598,0
0.0155,116.118,0.0411987,-0.00305185,145.598,0
0.0155167,116.21,0.0428772,-0.00152597,145.598,0
0.0155333,116.24,0.0437927,-0.00305185,145.598,0
0.01555,116.271,0.0436401,-9.31E-08,145.598,0
0.0155667,116.271,0.0437927,-0.00305185,145.598,0
0.0155833,116.301,0.0436401,-9.31E-08,145.598,0
0.0156,116.271,0.0440979,-0.00152597,145.598,0
0.0156167,116.21,0.0439453,-0.00152597,145.598,0
0.0156333,116.118,0.0448608,-0.00305185,145.598,0
0.01565,116.057,0.0462341,-9.31E-08,145.598,0
0.0156667,115.996,0.0479126,-0.00305185,145.598,0
0.0156833,115.935,0.0498962,-0.00457773,145.598,0
0.0157,115.813,0.0526428,-0.00457773,145.598,0
0.0157167,115.599,0.057373,0.00152579,145.598,0
0.0157333,115.447,0.0596619,-0.00457773,145.598,0
0.01575,115.355,0.0648499,-0.00457773,145.598,0
0.0157667,115.111,0.0683594,-0.00152597,145.598,0
0.0157833,114.928,0.0717163,-0.00305185,145.598,0
0.0158,114.714,0.0767517,-0.00457773,145.598,0
0.0158167,114.501,0.0814819,-0.00152597,145.598,0
0.0158333,114.257,0.0845337,-9.31E-08,145.598,0
0.01585,114.043,0.0880432,-0.00305185,145.598,0
0.0158667,113.829,0.0898743,-0.00152597,145.598,0
0.0158833,113.585,0.0927734,-0.00610361,145.598,0
0.0159,113.311,0.092926,-9.31E-08,145.598,0
0.0159167,113.066,0.0941467,0.00152579,145.598,0
0.0159333,112.792,0.0953674,0.00152579,145.598,0
0.01595,112.517,0.0949097,-0.00152597,145.598,0
0.0159667,112.212,0.0953674,-0.00152597,145.598,0
0.0159833,112.029,0.0953674,-9.31E-08,145.598,0
0.016,111.785,0.0964355,-9.31E-08,145.598,0
0.0160167,111.51,0.0976562,-0.00152597,145.598,0
0.0160333,111.205,0.0976562,-9.31E-08,145.598,0
0.01605,110.9,0.0976562,-0.00305185,145.598,0
0.0160667,110.747,0.0973511,-0.00457773,145.598,0
0.0160833,110.411,0.0973511,-9.31E-08,145.598,0
0.0161,110.228,0.0956726,-0.00152597,145.598,0
0.0161167,109.893,0.093689,-0.00305185,145.598,0
0.0161333,109.618,0.0914001,-0.00152597,145.598,0
0.01615,109.313,0.0891113,-0.00152597,145.598,0
0.0161667,109.099,0.0842285,-0.00305185,145.598,0
0.0161833,108.824,0.0816345,-0.00152597,145.598,0
0.0162,108.58,0.0765991,-0.00152597,145.598,0
0.0162167,108.306,0.0720215,-0.00152597,145.598,0
0.0162333,108.062,0.0669861,-0.00152597,145.598,0
0.01625,107.848,0.0622559,-0.00305185,145.598,0
0.0162667,107.604,0.0593567,-0.00152597,145.598,0
0.0162833,107.299,0.0559998,-0.00152597,145.598,0
0.0163,107.115,0.0521851,-0.00152597,145.598,0
0.0163167,106.78,0.0497437,-0.00152597,145.598,0
0.0163333,106.566,0.0491333,-0.00152597,145.598,0
0.01635,106.322,0.0463867,-0.00152597,145.598,0
0.0163667,106.169,0.0437927,-0.00152597,145.598,0
0.0163833,105.895,0.0416565,-9.31E-08,145.598,0
0.0164,105.651,0.0390625,-0.00457773,145.598,0
0.0164167,105.498,0.0370789,-9.31E-08,145.598,0
0.0164333,105.193,0.0370789,-0.00305185,145.598,0
0.01645,105.071,0.0354004,-0.00610361,145.598,0
0.0164667,104.827,0.0344849,-0.00305185,145.598,0
0.0164833,104.613,0.0320435,-9.31E-08,145.598,0
0.0165,104.399,0.0283813,-9.31E-08,145.598,0
0.0165167,104.186,0.0253296,-0.00305185,145.598,0
0.0165333,103.942,0.0224304,-0.00305185,145.598,0
0.01655,103.85,0.0184631,-0.00305185,145.598,0
0.0165667,103.636,0.0135803,-0.00152597,145.598,0
0.0165833,103.423,0.0112915,-0.00305185,145.598,0
0.0166,103.331,0.0062561,-9.31E-08,145.598,0
0.0166167,103.209,0.00289917,-0.00305185,145.598,0
0.0166333,102.904,-0.000915527,-9.31E-08,145.598,0
